#node	identifier	category	term ID	term description
RAD50	9541.XP_005557789.1	GO Process	GO:0051174	Regulation of phosphorus metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0051246	Regulation of protein metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0051247	Positive regulation of protein metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0051276	Chromosome organization
RAD50	9541.XP_005557789.1	GO Process	GO:0051321	Meiotic cell cycle
RAD50	9541.XP_005557789.1	GO Process	GO:0051338	Regulation of transferase activity
RAD50	9541.XP_005557789.1	GO Process	GO:0051347	Positive regulation of transferase activity
RAD50	9541.XP_005557789.1	GO Process	GO:0051716	Cellular response to stimulus
RAD50	9541.XP_005557789.1	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0060249	Anatomical structure homeostasis
RAD50	9541.XP_005557789.1	GO Process	GO:0060255	Regulation of macromolecule metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0061982	Meiosis I cell cycle process
RAD50	9541.XP_005557789.1	GO Process	GO:0065007	Biological regulation
RAD50	9541.XP_005557789.1	GO Process	GO:0065008	Regulation of biological quality
RAD50	9541.XP_005557789.1	GO Process	GO:0065009	Regulation of molecular function
RAD50	9541.XP_005557789.1	GO Process	GO:0070192	Chromosome organization involved in meiotic cell cycle
RAD50	9541.XP_005557789.1	GO Process	GO:0071103	DNA conformation change
RAD50	9541.XP_005557789.1	GO Process	GO:0071704	Organic substance metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0071840	Cellular component organization or biogenesis
RAD50	9541.XP_005557789.1	GO Process	GO:0071897	DNA biosynthetic process
RAD50	9541.XP_005557789.1	GO Process	GO:0080090	Regulation of primary metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0090304	Nucleic acid metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:0090305	Nucleic acid phosphodiester bond hydrolysis
RAD50	9541.XP_005557789.1	GO Process	GO:0090407	Organophosphate biosynthetic process
RAD50	9541.XP_005557789.1	GO Process	GO:0140013	Meiotic nuclear division
RAD50	9541.XP_005557789.1	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
RAD50	9541.XP_005557789.1	GO Process	GO:1901360	Organic cyclic compound metabolic process
RAD50	9541.XP_005557789.1	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
RAD50	9541.XP_005557789.1	GO Process	GO:1901576	Organic substance biosynthetic process
RAD50	9541.XP_005557789.1	GO Process	GO:1901796	Regulation of signal transduction by p53 class mediator
RAD50	9541.XP_005557789.1	GO Process	GO:1902531	Regulation of intracellular signal transduction
RAD50	9541.XP_005557789.1	GO Process	GO:1903046	Meiotic cell cycle process
RAD50	9541.XP_005557789.1	GO Process	GO:1904353	Regulation of telomere capping
RAD50	9541.XP_005557789.1	GO Process	GO:1904354	Negative regulation of telomere capping
RAD50	9541.XP_005557789.1	GO Process	GO:2001251	Negative regulation of chromosome organization
RAD50	9541.XP_005557789.1	GO Process	GO:2001252	Positive regulation of chromosome organization
RAD50	9541.XP_005557789.1	GO Function	GO:0000166	Nucleotide binding
RAD50	9541.XP_005557789.1	GO Function	GO:0003676	Nucleic acid binding
RAD50	9541.XP_005557789.1	GO Function	GO:0003677	DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0003690	Double-stranded DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0003691	Double-stranded telomeric DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0003697	Single-stranded DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0003824	Catalytic activity
RAD50	9541.XP_005557789.1	GO Function	GO:0004017	Adenylate kinase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0005488	Binding
RAD50	9541.XP_005557789.1	GO Function	GO:0005515	Protein binding
RAD50	9541.XP_005557789.1	GO Function	GO:0005524	ATP binding
RAD50	9541.XP_005557789.1	GO Function	GO:0016301	Kinase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0016462	Pyrophosphatase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0016740	Transferase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
RAD50	9541.XP_005557789.1	GO Function	GO:0016776	Phosphotransferase activity, phosphate group as acceptor
RAD50	9541.XP_005557789.1	GO Function	GO:0016787	Hydrolase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
RAD50	9541.XP_005557789.1	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
RAD50	9541.XP_005557789.1	GO Function	GO:0016887	ATPase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0017076	Purine nucleotide binding
RAD50	9541.XP_005557789.1	GO Function	GO:0017111	Nucleoside-triphosphatase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0019205	Nucleobase-containing compound kinase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0030554	Adenyl nucleotide binding
RAD50	9541.XP_005557789.1	GO Function	GO:0030674	Protein-macromolecule adaptor activity
RAD50	9541.XP_005557789.1	GO Function	GO:0032553	Ribonucleotide binding
RAD50	9541.XP_005557789.1	GO Function	GO:0032555	Purine ribonucleotide binding
RAD50	9541.XP_005557789.1	GO Function	GO:0032559	Adenyl ribonucleotide binding
RAD50	9541.XP_005557789.1	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
RAD50	9541.XP_005557789.1	GO Function	GO:0036094	Small molecule binding
RAD50	9541.XP_005557789.1	GO Function	GO:0042162	Telomeric DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0042802	Identical protein binding
RAD50	9541.XP_005557789.1	GO Function	GO:0043047	Single-stranded telomeric DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0043167	Ion binding
RAD50	9541.XP_005557789.1	GO Function	GO:0043168	Anion binding
RAD50	9541.XP_005557789.1	GO Function	GO:0043169	Cation binding
RAD50	9541.XP_005557789.1	GO Function	GO:0043565	Sequence-specific DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0046872	Metal ion binding
RAD50	9541.XP_005557789.1	GO Function	GO:0050145	Nucleoside monophosphate kinase activity
RAD50	9541.XP_005557789.1	GO Function	GO:0051880	G-quadruplex DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:0060090	Molecular adaptor activity
RAD50	9541.XP_005557789.1	GO Function	GO:0097159	Organic cyclic compound binding
RAD50	9541.XP_005557789.1	GO Function	GO:0097367	Carbohydrate derivative binding
RAD50	9541.XP_005557789.1	GO Function	GO:0098847	Sequence-specific single stranded DNA binding
RAD50	9541.XP_005557789.1	GO Function	GO:1901265	Nucleoside phosphate binding
RAD50	9541.XP_005557789.1	GO Function	GO:1901363	Heterocyclic compound binding
RAD50	9541.XP_005557789.1	GO Component	GO:0000228	Nuclear chromosome
RAD50	9541.XP_005557789.1	GO Component	GO:0000781	Chromosome, telomeric region
RAD50	9541.XP_005557789.1	GO Component	GO:0000784	Nuclear chromosome, telomeric region
RAD50	9541.XP_005557789.1	GO Component	GO:0000785	Chromatin
RAD50	9541.XP_005557789.1	GO Component	GO:0000790	Nuclear chromatin
RAD50	9541.XP_005557789.1	GO Component	GO:0000793	Condensed chromosome
RAD50	9541.XP_005557789.1	GO Component	GO:0000794	Condensed nuclear chromosome
RAD50	9541.XP_005557789.1	GO Component	GO:0005622	Intracellular
RAD50	9541.XP_005557789.1	GO Component	GO:0005634	Nucleus
RAD50	9541.XP_005557789.1	GO Component	GO:0005654	Nucleoplasm
RAD50	9541.XP_005557789.1	GO Component	GO:0005694	Chromosome
RAD50	9541.XP_005557789.1	GO Component	GO:0016020	Membrane
RAD50	9541.XP_005557789.1	GO Component	GO:0030870	Mre11 complex
RAD50	9541.XP_005557789.1	GO Component	GO:0031974	Membrane-enclosed lumen
RAD50	9541.XP_005557789.1	GO Component	GO:0031981	Nuclear lumen
RAD50	9541.XP_005557789.1	GO Component	GO:0032991	Protein-containing complex
RAD50	9541.XP_005557789.1	GO Component	GO:0035861	Site of double-strand break
RAD50	9541.XP_005557789.1	GO Component	GO:0043226	Organelle
RAD50	9541.XP_005557789.1	GO Component	GO:0043227	Membrane-bounded organelle
RAD50	9541.XP_005557789.1	GO Component	GO:0043228	Non-membrane-bounded organelle
RAD50	9541.XP_005557789.1	GO Component	GO:0043229	Intracellular organelle
RAD50	9541.XP_005557789.1	GO Component	GO:0043231	Intracellular membrane-bounded organelle
RAD50	9541.XP_005557789.1	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
RAD50	9541.XP_005557789.1	GO Component	GO:0043233	Organelle lumen
RAD50	9541.XP_005557789.1	GO Component	GO:0070013	Intracellular organelle lumen
RAD50	9541.XP_005557789.1	GO Component	GO:0090734	Site of DNA damage
RAD50	9541.XP_005557789.1	GO Component	GO:0098687	Chromosomal region
RAD50	9541.XP_005557789.1	GO Component	GO:0110165	Cellular anatomical entity
RAD50	9541.XP_005557789.1	STRING clusters	CL:4256	DNA replication, and Fanconi anemia pathway
RAD50	9541.XP_005557789.1	STRING clusters	CL:4257	DNA replication, and Fanconi anemia pathway
RAD50	9541.XP_005557789.1	STRING clusters	CL:4259	DNA replication, and Homologous recombination
RAD50	9541.XP_005557789.1	STRING clusters	CL:4395	Homologous recombination, and Fanconi anemia pathway
RAD50	9541.XP_005557789.1	STRING clusters	CL:4396	Mixed, incl. Homologous recombination, and 5-flap endonuclease activity
RAD50	9541.XP_005557789.1	STRING clusters	CL:4397	Homologous recombination, and 5-flap endonuclease activity
RAD50	9541.XP_005557789.1	STRING clusters	CL:4399	Homologous recombination, and 5-flap endonuclease activity
RAD50	9541.XP_005557789.1	STRING clusters	CL:4439	Homologous recombination, and replicative senescence
RAD50	9541.XP_005557789.1	STRING clusters	CL:4440	Mixed, incl. Mre11 complex, and replicative senescence
RAD50	9541.XP_005557789.1	STRING clusters	CL:4441	Mre11 complex, and FHA domain binding
RAD50	9541.XP_005557789.1	KEGG	mcf03440	Homologous recombination
RAD50	9541.XP_005557789.1	KEGG	mcf03450	Non-homologous end-joining
RAD50	9541.XP_005557789.1	KEGG	mcf04218	Cellular senescence
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000042	Animal
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000080	Male reproductive gland
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000081	Reproductive system
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000082	Male reproductive system
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000083	Female reproductive system
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000089	Blood
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000174	Embryonic structure
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000254	Female reproductive gland
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000284	Organism form
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000379	Embryo
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000522	Gland
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000534	Gonad
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000570	Hematopoietic system
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000574	Hematopoietic cell
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000751	Leukocyte
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000753	Lymphoid tissue
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000775	Lymphocyte
RAD50	9541.XP_005557789.1	TISSUES	BTO:0000776	B-lymphocyte
RAD50	9541.XP_005557789.1	TISSUES	BTO:0001096	Lymphoid cell
RAD50	9541.XP_005557789.1	TISSUES	BTO:0001363	Testis
RAD50	9541.XP_005557789.1	TISSUES	BTO:0001488	Endocrine gland
RAD50	9541.XP_005557789.1	TISSUES	BTO:0001489	Whole body
RAD50	9541.XP_005557789.1	TISSUES	BTO:0003091	Urogenital system
RAD50	9541.XP_005557789.1	TISSUES	BTO:0003096	Internal male genital organ
RAD50	9541.XP_005557789.1	TISSUES	BTO:0005810	Immune system
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0000781	Chromosome, telomeric region
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0005622	Intracellular
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0005634	Nucleus
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0005694	Chromosome
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0030870	Mre11 complex
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0032991	Protein-containing complex
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0035861	Site of double-strand break
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0043226	Organelle
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0090734	Site of DNA damage
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0098687	Chromosomal region
RAD50	9541.XP_005557789.1	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RAD50	9541.XP_005557789.1	UniProt Keywords	KW-0175	Coiled coil
RAD50	9541.XP_005557789.1	UniProt Keywords	KW-0479	Metal-binding
RAD50	9541.XP_005557789.1	UniProt Keywords	KW-0862	Zinc
RAD50	9541.XP_005557789.1	Pfam	PF04423	Rad50 zinc hook motif
RAD50	9541.XP_005557789.1	Pfam	PF13175	AAA ATPase domain
RAD50	9541.XP_005557789.1	Pfam	PF13476	AAA domain
RAD50	9541.XP_005557789.1	Pfam	PF13558	Putative exonuclease SbcCD, C subunit
RB1	9541.XP_005585892.1	GO Process	GO:0000070	Mitotic sister chromatid segregation
RB1	9541.XP_005585892.1	GO Process	GO:0000075	Cell cycle checkpoint
RB1	9541.XP_005585892.1	GO Process	GO:0000082	G1/S transition of mitotic cell cycle
RB1	9541.XP_005585892.1	GO Process	GO:0000083	Regulation of transcription involved in G1/S transition of mitotic cell cycle
RB1	9541.XP_005585892.1	GO Process	GO:0000122	Negative regulation of transcription by RNA polymerase II
RB1	9541.XP_005585892.1	GO Process	GO:0000278	Mitotic cell cycle
RB1	9541.XP_005585892.1	GO Process	GO:0000280	Nuclear division
RB1	9541.XP_005585892.1	GO Process	GO:0000819	Sister chromatid segregation
RB1	9541.XP_005585892.1	GO Process	GO:0000902	Cell morphogenesis
RB1	9541.XP_005585892.1	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
RB1	9541.XP_005585892.1	GO Process	GO:0001558	Regulation of cell growth
RB1	9541.XP_005585892.1	GO Process	GO:0001894	Tissue homeostasis
RB1	9541.XP_005585892.1	GO Process	GO:0001932	Regulation of protein phosphorylation
RB1	9541.XP_005585892.1	GO Process	GO:0001933	Negative regulation of protein phosphorylation
RB1	9541.XP_005585892.1	GO Process	GO:0002262	Myeloid cell homeostasis
RB1	9541.XP_005585892.1	GO Process	GO:0002376	Immune system process
RB1	9541.XP_005585892.1	GO Process	GO:0002520	Immune system development
RB1	9541.XP_005585892.1	GO Process	GO:0002682	Regulation of immune system process
RB1	9541.XP_005585892.1	GO Process	GO:0002684	Positive regulation of immune system process
RB1	9541.XP_005585892.1	GO Process	GO:0002761	Regulation of myeloid leukocyte differentiation
RB1	9541.XP_005585892.1	GO Process	GO:0002763	Positive regulation of myeloid leukocyte differentiation
RB1	9541.XP_005585892.1	GO Process	GO:0003170	Heart valve development
RB1	9541.XP_005585892.1	GO Process	GO:0003176	Aortic valve development
RB1	9541.XP_005585892.1	GO Process	GO:0003179	Heart valve morphogenesis
RB1	9541.XP_005585892.1	GO Process	GO:0003180	Aortic valve morphogenesis
RB1	9541.XP_005585892.1	GO Process	GO:0006325	Chromatin organization
RB1	9541.XP_005585892.1	GO Process	GO:0006338	Chromatin remodeling
RB1	9541.XP_005585892.1	GO Process	GO:0006355	Regulation of transcription, DNA-templated
RB1	9541.XP_005585892.1	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
RB1	9541.XP_005585892.1	GO Process	GO:0006469	Negative regulation of protein kinase activity
RB1	9541.XP_005585892.1	GO Process	GO:0006915	Apoptotic process
RB1	9541.XP_005585892.1	GO Process	GO:0006996	Organelle organization
RB1	9541.XP_005585892.1	GO Process	GO:0007049	Cell cycle
RB1	9541.XP_005585892.1	GO Process	GO:0007050	Cell cycle arrest
RB1	9541.XP_005585892.1	GO Process	GO:0007059	Chromosome segregation
RB1	9541.XP_005585892.1	GO Process	GO:0007062	Sister chromatid cohesion
RB1	9541.XP_005585892.1	GO Process	GO:0007063	Regulation of sister chromatid cohesion
RB1	9541.XP_005585892.1	GO Process	GO:0007064	Mitotic sister chromatid cohesion
RB1	9541.XP_005585892.1	GO Process	GO:0007088	Regulation of mitotic nuclear division
RB1	9541.XP_005585892.1	GO Process	GO:0007093	Mitotic cell cycle checkpoint
RB1	9541.XP_005585892.1	GO Process	GO:0007154	Cell communication
RB1	9541.XP_005585892.1	GO Process	GO:0007165	Signal transduction
RB1	9541.XP_005585892.1	GO Process	GO:0007264	Small GTPase mediated signal transduction
RB1	9541.XP_005585892.1	GO Process	GO:0007265	Ras protein signal transduction
RB1	9541.XP_005585892.1	GO Process	GO:0007275	Multicellular organism development
RB1	9541.XP_005585892.1	GO Process	GO:0007346	Regulation of mitotic cell cycle
RB1	9541.XP_005585892.1	GO Process	GO:0007399	Nervous system development
RB1	9541.XP_005585892.1	GO Process	GO:0007507	Heart development
RB1	9541.XP_005585892.1	GO Process	GO:0007517	Muscle organ development
RB1	9541.XP_005585892.1	GO Process	GO:0007519	Skeletal muscle tissue development
RB1	9541.XP_005585892.1	GO Process	GO:0008104	Protein localization
RB1	9541.XP_005585892.1	GO Process	GO:0008219	Cell death
RB1	9541.XP_005585892.1	GO Process	GO:0008285	Negative regulation of cell population proliferation
RB1	9541.XP_005585892.1	GO Process	GO:0008589	Regulation of smoothened signaling pathway
RB1	9541.XP_005585892.1	GO Process	GO:0008608	Attachment of spindle microtubules to kinetochore
RB1	9541.XP_005585892.1	GO Process	GO:0009410	Response to xenobiotic stimulus
RB1	9541.XP_005585892.1	GO Process	GO:0009653	Anatomical structure morphogenesis
RB1	9541.XP_005585892.1	GO Process	GO:0009719	Response to endogenous stimulus
RB1	9541.XP_005585892.1	GO Process	GO:0009725	Response to hormone
RB1	9541.XP_005585892.1	GO Process	GO:0009755	Hormone-mediated signaling pathway
RB1	9541.XP_005585892.1	GO Process	GO:0009888	Tissue development
RB1	9541.XP_005585892.1	GO Process	GO:0009889	Regulation of biosynthetic process
RB1	9541.XP_005585892.1	GO Process	GO:0009890	Negative regulation of biosynthetic process
RB1	9541.XP_005585892.1	GO Process	GO:0009891	Positive regulation of biosynthetic process
RB1	9541.XP_005585892.1	GO Process	GO:0009892	Negative regulation of metabolic process
